"Data export"
"From 2024-05-20 14:28:40.618 to 2024-05-20 14:32:09.022"
"(UTC08:00)China Standard Time"
""
""
""
""
""
""
""
"Time","Serial","Temperature","Humidity","Atmospheric pressure","Channel 1","Channel 2","Channel 3","Channel 4","Vin","Vsg","Channel 1(cal)","Channel 2(cal)","Channel 3(cal)","Channel 4(cal)","Futek","Load_Average"
2024-05-20 14:29:43.713,"SIF00000754",25.86945,56.02264,0,0.6010607,-0.4389463,0,0,0,0,0.6010607,-0.4389463,0,0,-40.2200012207031,600001.476666667
2024-05-20 14:29:45.439,"SIF00000754",25.86945,56.02264,0,0.6002756,-0.4387507,0,0,0,0,0.6002756,-0.4387507,0,0,-40.1699981689453,600012.673333333
2024-05-20 14:29:47.173,"SIF00000754",25.86945,56.02264,0,0.5996777,-0.4401086,0,0,0,0,0.5996777,-0.4401086,0,0,-40.1300010681152,600000.566666667
2024-05-20 14:29:48.909,"SIF00000754",25.86945,56.02264,0,0.5991189,-0.4400862,0,0,0,0,0.5991189,-0.4400862,0,0,-40.0900001525879,599999.93
2024-05-20 14:29:50.651,"SIF00000754",25.86945,56.02264,0,0.5985796,-0.4399214,0,0,0,0,0.5985796,-0.4399214,0,0,-40.0499992370605,599997.233333333
2024-05-20 14:29:52.387,"SIF00000754",25.86945,56.02264,0,0.5980544,-0.4393766,0,0,0,0,0.5980544,-0.4393766,0,0,-40.0200004577637,599999.043333333
2024-05-20 14:29:54.126,"SIF00000754",25.86945,56.02264,0,0.5976018,-0.439262,0,0,0,0,0.5976018,-0.439262,0,0,-39.9799995422363,599993.513333333
2024-05-20 14:29:55.875,"SIF00000754",25.86945,56.02264,0,0.5971352,-0.4390301,0,0,0,0,0.5971352,-0.4390301,0,0,-39.9500007629395,599996.426666667
2024-05-20 14:29:57.61,"SIF00000754",25.86945,56.02264,0,0.5966853,-0.4400108,0,0,0,0,0.5966853,-0.4400108,0,0,-42.7099990844727,599997.82
2024-05-20 14:29:59.351,"SIF00000754",25.86945,56.02264,0,0.7092934,-0.4395358,0,0,0,0,0.7092934,-0.4395358,0,0,-49.3600006103516,600007.456666667
2024-05-20 14:30:01.087,"SIF00000754",25.86945,56.02264,0,0.7421365,-0.4390273,0,0,0,0,0.7421365,-0.4390273,0,0,-50.4300003051758,635847.566666667
2024-05-20 14:30:02.839,"SIF00000754",25.86945,56.02264,0,0.7423488,-0.4391,0,0,0,0,0.7423488,-0.4391,0,0,-50.3600006103516,659518.716666667
2024-05-20 14:30:04.565,"SIF00000754",25.86945,56.02264,0,0.7415079,-0.4393961,0,0,0,0,0.7415079,-0.4393961,0,0,-50.2999992370605,706975.26
2024-05-20 14:30:06.31,"SIF00000754",25.86945,56.02264,0,0.7408373,-0.4397035,0,0,0,0,0.7408373,-0.4397035,0,0,-50.2599983215332,754465.923333333
2024-05-20 14:30:08.06,"SIF00000754",25.86945,56.02264,0,0.7402226,-0.4397314,0,0,0,0,0.7402226,-0.4397314,0,0,-50.2099990844727,794925.153333333
2024-05-20 14:30:09.817,"SIF00000754",25.86945,56.02264,0,0.7396638,-0.4392397,0,0,0,0,0.7396638,-0.4392397,0,0,-50.1699981689453,799254.146666667
2024-05-20 14:30:11.548,"SIF00000754",25.86945,56.02264,0,0.7391973,-0.4386781,0,0,0,0,0.7391973,-0.4386781,0,0,-50.1399993896484,800021.583333333
2024-05-20 14:30:13.305,"SIF00000754",25.86945,56.02264,0,0.7387223,-0.4387032,0,0,0,0,0.7387223,-0.4387032,0,0,-50.1100006103516,800005.61
2024-05-20 14:30:15.041,"SIF00000754",25.86945,56.02264,0,0.7382473,-0.4383875,0,0,0,0,0.7382473,-0.4383875,0,0,-50.0699996948242,800002.026666667
2024-05-20 14:30:16.783,"SIF00000754",25.86945,56.02264,0,0.7382473,-0.4383875,0,0,0,0,0.7382473,-0.4383875,0,0,-50.0400009155273,799997.67
2024-05-20 14:30:18.533,"SIF00000754",25.86945,56.02264,0,0.737831,-0.4385943,0,0,0,0,0.737831,-0.4385943,0,0,-50.0099983215332,799999.596666667
2024-05-20 14:30:20.268,"SIF00000754",25.86945,56.02264,0,0.7374007,-0.4375577,0,0,0,0,0.7374007,-0.4375577,0,0,-52.4099998474121,799997.906666667
2024-05-20 14:30:22.025,"SIF00000754",25.86945,56.02264,0,0.8290736,-0.4382339,0,0,0,0,0.8290736,-0.4382339,0,0,-59.4099998474121,808306.803333333
2024-05-20 14:30:23.776,"SIF00000754",25.86945,56.02264,0,0.8741431,-0.4385859,0,0,0,0,0.8741431,-0.4385859,0,0,-60.3699989318848,832484.973333333
2024-05-20 14:30:25.511,"SIF00000754",25.86945,56.02264,0,0.8807257,-0.4387395,0,0,0,0,0.8807257,-0.4387395,0,0,-60.2900009155273,879656.86
2024-05-20 14:30:27.253,"SIF00000754",25.86945,56.02264,0,0.8797255,-0.4393542,0,0,0,0,0.8797255,-0.4393542,0,0,-60.2299995422363,925758.643333333
2024-05-20 14:30:29.004,"SIF00000754",25.86945,56.02264,0,0.8790018,-0.4404131,0,0,0,0,0.8790018,-0.4404131,0,0,-60.1800003051758,968893.013333333
2024-05-20 14:30:30.745,"SIF00000754",25.86945,56.02264,0,0.878348,-0.4411284,0,0,0,0,0.878348,-0.4411284,0,0,-60.1399993896484,986961.26
2024-05-20 14:30:32.49,"SIF00000754",25.86945,56.02264,0,0.8777948,-0.4420699,0,0,0,0,0.8777948,-0.4420699,0,0,-60.0999984741211,999073.053333333
2024-05-20 14:30:34.224,"SIF00000754",25.86945,56.02264,0,0.8772332,-0.4422069,0,0,0,0,0.8772332,-0.4422069,0,0,-60.060001373291,999996.423333333
2024-05-20 14:30:35.975,"SIF00000754",25.86945,56.02264,0,0.8767191,-0.4415587,0,0,0,0,0.8767191,-0.4415587,0,0,-60.0299987792969,999826.58
2024-05-20 14:30:37.713,"SIF00000754",25.86945,56.02264,0,0.8762581,-0.4412038,0,0,0,0,0.8762581,-0.4412038,0,0,-60.0200004577637,1000242.1
2024-05-20 14:30:39.454,"SIF00000754",25.86945,56.02264,0,0.9896541,-0.4405389,0,0,0,0,0.9896541,-0.4405389,0,0,-69.9300003051758,999960.823333333
2024-05-20 14:30:41.199,"SIF00000754",25.86945,56.02264,0,1.026345,-0.4409552,0,0,0,0,1.026345,-0.4409552,0,0,-70.8399963378906,999957.313333333
2024-05-20 14:30:42.932,"SIF00000754",25.86945,56.02264,0,1.024914,-0.4414525,0,0,0,0,1.024914,-0.4414525,0,0,-70.7699966430664,999972.86
2024-05-20 14:30:44.667,"SIF00000754",25.86945,56.02264,0,1.0239,-0.4422711,0,0,0,0,1.0239,-0.4422711,0,0,-70.6999969482422,1000071.86666667
2024-05-20 14:30:46.417,"SIF00000754",25.86945,56.02264,0,1.023078,-0.4419833,0,0,0,0,1.023078,-0.4419833,0,0,-70.6399993896484,999978.996666667
2024-05-20 14:30:48.142,"SIF00000754",25.86945,56.02264,0,1.022341,-0.4407428,0,0,0,0,1.022341,-0.4407428,0,0,-70.5899963378906,998840.666666667
2024-05-20 14:30:49.893,"SIF00000754",25.86945,56.02264,0,1.021645,-0.4396867,0,0,0,0,1.021645,-0.4396867,0,0,-70.5400009155273,984643.58
2024-05-20 14:30:51.628,"SIF00000754",25.86945,56.02264,0,1.021002,-0.441324,0,0,0,0,1.021002,-0.441324,0,0,-70.4899978637695,935728.19
2024-05-20 14:30:53.371,"SIF00000754",25.86945,56.02264,0,1.020396,-0.4407847,0,0,0,0,1.020396,-0.4407847,0,0,-70.4499969482422,887916.136666667
2024-05-20 14:30:55.106,"SIF00000754",25.86945,56.02264,0,1.019748,-0.4419303,0,0,0,0,1.019748,-0.4419303,0,0,-70.4100036621094,840217.51
2024-05-20 14:30:56.862,"SIF00000754",25.86945,56.02264,0,1.019156,-0.4429528,0,0,0,0,1.019156,-0.4429528,0,0,-70.3600006103516,816703.323333333
2024-05-20 14:30:58.598,"SIF00000754",25.86945,56.02264,0,1.018507,-0.4425757,0,0,0,0,1.018507,-0.4425757,0,0,-70.3099975585938,799843.72
2024-05-20 14:31:00.349,"SIF00000754",25.86945,56.02264,0,1.017912,-0.4428299,0,0,0,0,1.017912,-0.4428299,0,0,-70.2699966430664,799928.103333333
2024-05-20 14:31:02.089,"SIF00000754",25.86945,56.02264,0,1.017912,-0.4428299,0,0,0,0,1.017912,-0.4428299,0,0,-70.2300033569336,799988.89
2024-05-20 14:31:03.83,"SIF00000754",25.86945,56.02264,0,1.017292,-0.4426343,0,0,0,0,1.017292,-0.4426343,0,0,-70.2099990844727,799992.23
2024-05-20 14:31:05.584,"SIF00000754",25.86945,56.02264,0,1.019678,-0.4434502,0,0,0,0,1.019678,-0.4434502,0,0,-79.8600006103516,799963.37
2024-05-20 14:31:07.318,"SIF00000754",25.86945,56.02264,0,1.148888,-0.4438469,0,0,0,0,1.148888,-0.4438469,0,0,-80.4000015258789,800001.83
2024-05-20 14:31:09.068,"SIF00000754",25.86945,56.02264,0,1.156468,-0.4442297,0,0,0,0,1.156468,-0.4442297,0,0,-80.3199996948242,799976.483333333
2024-05-20 14:31:10.803,"SIF00000754",25.86945,56.02264,0,1.155389,-0.4445845,0,0,0,0,1.155389,-0.4445845,0,0,-80.2600021362305,799994.333333333
2024-05-20 14:31:12.559,"SIF00000754",25.86945,56.02264,0,1.154574,-0.4450511,0,0,0,0,1.154574,-0.4450511,0,0,-80.2099990844727,764269.56
2024-05-20 14:31:14.28,"SIF00000754",25.86945,56.02264,0,1.153794,-0.4454339,0,0,0,0,1.153794,-0.4454339,0,0,-80.1500015258789,716848.406666667
2024-05-20 14:31:16.034,"SIF00000754",25.86945,56.02264,0,1.153098,-0.4441766,0,0,0,0,1.153098,-0.4441766,0,0,-80.0999984741211,669402.826666667
2024-05-20 14:31:17.778,"SIF00000754",25.86945,56.02264,0,1.152428,-0.4434418,0,0,0,0,1.152428,-0.4434418,0,0,-80.0599975585938,645691.276666667
2024-05-20 14:31:19.512,"SIF00000754",25.86945,56.02264,0,1.151785,-0.4441207,0,0,0,0,1.151785,-0.4441207,0,0,-80.0100021362305,605101.66
2024-05-20 14:31:21.253,"SIF00000754",25.86945,56.02264,0,1.151132,-0.4453221,0,0,0,0,1.151132,-0.4453221,0,0,-79.9700012207031,599555.836666667
2024-05-20 14:31:22.988,"SIF00000754",25.86945,56.02264,0,1.150503,-0.4457161,0,0,0,0,1.150503,-0.4457161,0,0,-79.9300003051758,599850.03
2024-05-20 14:31:24.737,"SIF00000754",25.86945,56.02264,0,1.149888,-0.4459312,0,0,0,0,1.149888,-0.4459312,0,0,-79.879997253418,600032.806666667
2024-05-20 14:31:26.478,"SIF00000754",25.86945,56.02264,0,1.149285,-0.4456379,0,0,0,0,1.149285,-0.4456379,0,0,-85.7099990844727,599970.256666667
2024-05-20 14:31:28.23,"SIF00000754",25.86945,56.02264,0,1.255637,-0.4449589,0,0,0,0,1.255637,-0.4449589,0,0,-89.9800033569336,600000.31
2024-05-20 14:31:29.961,"SIF00000754",25.86945,56.02264,0,1.297108,-0.4453361,0,0,0,0,1.297108,-0.4453361,0,0,-90.6500015258789,600004.15
2024-05-20 14:31:31.703,"SIF00000754",25.86945,56.02264,0,1.295373,-0.4455848,0,0,0,0,1.295373,-0.4455848,0,0,-90.5400009155273,599983.18
2024-05-20 14:31:33.454,"SIF00000754",25.86945,56.02264,0,1.294037,-0.4451936,0,0,0,0,1.294037,-0.4451936,0,0,-90.4400024414063,599993.81
2024-05-20 14:31:35.184,"SIF00000754",25.86945,56.02264,0,1.292747,-0.4461911,0,0,0,0,1.292747,-0.4461911,0,0,-90.3600006103516,599995.03
2024-05-20 14:31:36.93,"SIF00000754",25.86945,56.02264,0,1.291503,-0.4455149,0,0,0,0,1.291503,-0.4455149,0,0,-90.2699966430664,599995.296666667
2024-05-20 14:31:38.67,"SIF00000754",25.86945,56.02264,0,1.290215,-0.4459536,0,0,0,0,1.290215,-0.4459536,0,0,-90.1699981689453,599989.273333333
2024-05-20 14:31:40.401,"SIF00000754",25.86945,56.02264,0,1.288868,-0.4466269,0,0,0,0,1.288868,-0.4466269,0,0,-90.0699996948242,599977.743333333
2024-05-20 14:31:42.151,"SIF00000754",25.86945,56.02264,0,1.28739,-0.4471717,0,0,0,0,1.28739,-0.4471717,0,0,-89.9700012207031,564007.786666667
2024-05-20 14:31:43.908,"SIF00000754",25.86945,56.02264,0,1.285233,-0.4476998,0,0,0,0,1.285233,-0.4476998,0,0,-89.8199996948242,540369.73
2024-05-20 14:31:45.628,"SIF00000754",25.86945,56.02264,0,1.283063,-0.4471382,0,0,0,0,1.283063,-0.4471382,0,0,-89.6500015258789,493060.176666667
2024-05-20 14:31:47.364,"SIF00000754",25.86945,56.02264,0,1.283063,-0.4471382,0,0,0,0,1.283063,-0.4471382,0,0,-89.5299987792969,445788.113333333
2024-05-20 14:31:49.118,"SIF00000754",25.86945,56.02264,0,1.281073,-0.4473589,0,0,0,0,1.281073,-0.4473589,0,0,-89.3899993896484,405192.363333333
2024-05-20 14:31:50.853,"SIF00000754",25.86945,56.02264,0,1.279294,-0.4470516,0,0,0,0,1.279294,-0.4470516,0,0,-89.2699966430664,400520.33
2024-05-20 14:31:52.604,"SIF00000754",25.86945,56.02264,0,1.27862,-0.4471382,0,0,0,0,1.27862,-0.4471382,0,0,-93.1800003051758,399794.816666667
2024-05-20 14:31:54.352,"SIF00000754",25.86945,56.02264,0,1.39925,-0.4463503,0,0,0,0,1.39925,-0.4463503,0,0,-100.599998474121,400043.623333333
2024-05-20 14:31:56.087,"SIF00000754",25.86945,56.02264,0,1.431987,-0.4460877,0,0,0,0,1.431987,-0.4460877,0,0,-100.5,399947.683333333
2024-05-20 14:31:57.827,"SIF00000754",25.86945,56.02264,0,1.430495,-0.4474092,0,0,0,0,1.430495,-0.4474092,0,0,-100.400001525879,399981.616666667
2024-05-20 14:31:59.561,"SIF00000754",25.86945,56.02264,0,1.429237,-0.447778,0,0,0,0,1.429237,-0.447778,0,0,-100.300003051758,399992.633333333
2024-05-20 14:32:01.303,"SIF00000754",25.86945,56.02264,0,1.428137,-0.4483117,0,0,0,0,1.428137,-0.4483117,0,0,-100.300003051758,399989.273333333
2024-05-20 14:32:03.054,"SIF00000754",25.86945,56.02264,0,1.427027,-0.448524,0,0,0,0,1.427027,-0.448524,0,0,-100.199996948242,399993.806666667
2024-05-20 14:32:04.796,"SIF00000754",25.86945,56.02264,0,1.425971,-0.4492058,0,0,0,0,1.425971,-0.4492058,0,0,-100.099998474121,399993.806666667
2024-05-20 14:32:06.531,"SIF00000754",25.86945,56.02264,0,1.424932,-0.4493175,0,0,0,0,1.424932,-0.4493175,0,0,-100,399997.913333333
2024-05-20 14:32:08.283,"SIF00000754",25.86945,56.02264,0,1.42389,-0.4510638,0,0,0,0,1.42389,-0.4510638,0,0,-100,367342.496666667
2024-05-20 14:28:41.188,"SIF00000751",24.57169,59.71527,0,0.009985641,-0.3159614,0,0,0,0,0.009985641,-0.3159614,0,0,-0.800000011920929,7797.93326666667
2024-05-20 14:28:42.945,"SIF00000751",24.57169,59.71527,0,0.009985641,-0.3159726,0,0,0,0,0.009985641,-0.3159726,0,0,-0.800000011920929,31321.667
2024-05-20 14:28:44.679,"SIF00000751",24.57169,59.71527,0,0.009988435,-0.3156094,0,0,0,0,0.009988435,-0.3156094,0,0,-1.7389999628067,80823.893
2024-05-20 14:28:46.398,"SIF00000751",24.57169,59.71527,0,0.1165112,-0.3152043,0,0,0,0,0.1165112,-0.3152043,0,0,-8.82800006866455,128472.006666667
2024-05-20 14:28:48.152,"SIF00000751",24.57169,59.71527,0,0.1333952,-0.3143856,0,0,0,0,0.1333952,-0.3143856,0,0,-9.67300033569336,176103.586666667
2024-05-20 14:28:49.896,"SIF00000751",24.57169,59.71527,0,0.1404248,-0.3155339,0,0,0,0,0.1404248,-0.3155339,0,0,-10.1599998474121,194085.89
2024-05-20 14:28:51.613,"SIF00000751",24.57169,59.71527,0,0.1399079,-0.3155479,0,0,0,0,0.1399079,-0.3155479,0,0,-10.1199998855591,200185.336666667
2024-05-20 14:28:53.369,"SIF00000751",24.57169,59.71527,0,0.1395447,-0.3150674,0,0,0,0,0.1395447,-0.3150674,0,0,-10.0900001525879,200041.276666667
2024-05-20 14:28:55.087,"SIF00000751",24.57169,59.71527,0,0.1395447,-0.3150674,0,0,0,0,0.1395447,-0.3150674,0,0,-10.0699996948242,200005.853333333
2024-05-20 14:28:56.838,"SIF00000751",24.57169,59.71527,0,0.1392569,-0.3152713,0,0,0,0,0.1392569,-0.3152713,0,0,-10.0500001907349,200002.783333333
2024-05-20 14:28:58.58,"SIF00000751",24.57169,59.71527,0,0.1390474,-0.314693,0,0,0,0,0.1390474,-0.314693,0,0,-10.039999961853,199999.893333333
2024-05-20 14:29:00.3,"SIF00000751",24.57169,59.71527,0,0.1388183,-0.3141454,0,0,0,0,0.1388183,-0.3141454,0,0,-10.0200004577637,199998.93
2024-05-20 14:29:02.033,"SIF00000751",24.57169,59.71527,0,0.1386311,-0.3149109,0,0,0,0,0.1386311,-0.3149109,0,0,-10.0100002288818,199997.326666667
2024-05-20 14:29:03.767,"SIF00000751",24.57169,59.71527,0,0.1384746,-0.315126,0,0,0,0,0.1384746,-0.315126,0,0,-12.1800003051758,199999.04
2024-05-20 14:29:05.518,"SIF00000751",24.57169,59.71527,0,0.223604,-0.3157854,0,0,0,0,0.223604,-0.3157854,0,0,-17.8899993896484,200110.766666667
2024-05-20 14:29:07.253,"SIF00000751",24.57169,59.71527,0,0.2588276,-0.3158134,0,0,0,0,0.2588276,-0.3158134,0,0,-19.3099994659424,238370.25
2024-05-20 14:29:08.993,"SIF00000751",24.57169,59.71527,0,0.2772622,-0.3149807,0,0,0,0,0.2772622,-0.3149807,0,0,-20.0499992370605,262060.676666667
2024-05-20 14:29:10.735,"SIF00000751",24.57169,59.71527,0,0.2813246,-0.3151288,0,0,0,0,0.2813246,-0.3151288,0,0,-20.0499992370605,309453.69
2024-05-20 14:29:12.454,"SIF00000751",24.57169,59.71527,0,0.2807015,-0.3151568,0,0,0,0,0.2807015,-0.3151568,0,0,-20.0100002288818,356950.356666667
2024-05-20 14:29:14.183,"SIF00000751",24.57169,59.71527,0,0.2802014,-0.3150366,0,0,0,0,0.2802014,-0.3150366,0,0,-19.9799995422363,396059.523333333
2024-05-20 14:29:15.919,"SIF00000751",24.57169,59.71527,0,0.2798298,-0.3150897,0,0,0,0,0.2798298,-0.3150897,0,0,-19.9500007629395,399808.416666667
2024-05-20 14:29:17.668,"SIF00000751",24.57169,59.71527,0,0.3749616,-0.3147237,0,0,0,0,0.3749616,-0.3147237,0,0,-26.8400001525879,400055.536666667
2024-05-20 14:29:19.395,"SIF00000751",24.57169,59.71527,0,0.4006857,-0.3152015,0,0,0,0,0.4006857,-0.3152015,0,0,-28.4899997711182,400002.783333333
2024-05-20 14:29:21.153,"SIF00000751",24.57169,59.71527,0,0.4154854,-0.3152965,0,0,0,0,0.4154854,-0.3152965,0,0,-29.9200000762939,400001.56
2024-05-20 14:29:22.869,"SIF00000751",24.57169,59.71527,0,0.4267311,-0.315615,0,0,0,0,0.4267311,-0.315615,0,0,-30.2800006866455,400000.67
2024-05-20 14:29:24.607,"SIF00000751",24.57169,59.71527,0,0.4258789,-0.3148355,0,0,0,0,0.4258789,-0.3148355,0,0,-30.2299995422363,399980.626666667
2024-05-20 14:29:26.342,"SIF00000751",24.57169,59.71527,0,0.4252447,-0.3150254,0,0,0,0,0.4252447,-0.3150254,0,0,-30.1900005340576,400016.863333333
2024-05-20 14:29:28.09,"SIF00000751",24.57169,59.71527,0,0.4246831,-0.3149751,0,0,0,0,0.4246831,-0.3149751,0,0,-30.1499996185303,399998.31
2024-05-20 14:29:29.82,"SIF00000751",24.57169,59.71527,0,0.4242249,-0.3151009,0,0,0,0,0.4242249,-0.3151009,0,0,-30.1100006103516,399996.696666667
2024-05-20 14:29:31.576,"SIF00000751",24.57169,59.71527,0,0.4238058,-0.3146175,0,0,0,0,0.4238058,-0.3146175,0,0,-30.0799999237061,410319.736666667
2024-05-20 14:29:33.296,"SIF00000751",24.57169,59.71527,0,0.4233532,-0.3154026,0,0,0,0,0.4233532,-0.3154026,0,0,-30.0499992370605,458018.536666667
2024-05-20 14:29:35.039,"SIF00000751",24.57169,59.71527,0,0.4229872,-0.3153551,0,0,0,0,0.4229872,-0.3153551,0,0,-30.0200004577637,505448.29
2024-05-20 14:29:36.767,"SIF00000751",24.57169,59.71527,0,0.4226267,-0.3144527,0,0,0,0,0.4226267,-0.3144527,0,0,-30,529167.316666667
2024-05-20 14:29:38.509,"SIF00000751",24.57169,59.71527,0,0.4226267,-0.3144527,0,0,0,0,0.4226267,-0.3144527,0,0,-39.4000015258789,576667.656666667
2024-05-20 14:29:40.26,"SIF00000751",24.57169,59.71527,0,0.554949,-0.3145281,0,0,0,0,0.554949,-0.3145281,0,0,-40.0099983215332,599184.83
2024-05-20 14:29:41.994,"SIF00000751",24.57169,59.71527,0,0.5636746,-0.3150283,0,0,0,0,0.5636746,-0.3150283,0,0,-40.2799987792969,600080.313333333
2024-05-20 14:29:43.713,"SIF00000751",24.57169,59.71527,0,0.5674269,-0.3154892,0,0,0,0,0.5674269,-0.3154892,0,0,-40.2200012207031,600001.476666667
2024-05-20 14:29:45.455,"SIF00000751",24.57169,59.71527,0,0.5666614,-0.3156736,0,0,0,0,0.5666614,-0.3156736,0,0,-40.1699981689453,600012.673333333
2024-05-20 14:29:47.189,"SIF00000751",24.57169,59.71527,0,0.5660048,-0.3159,0,0,0,0,0.5660048,-0.3159,0,0,-40.1300010681152,600000.566666667
2024-05-20 14:29:48.962,"SIF00000751",24.57169,59.71527,0,0.5653622,-0.3150674,0,0,0,0,0.5653622,-0.3150674,0,0,-40.0900001525879,599999.93
2024-05-20 14:29:50.666,"SIF00000751",24.57169,59.71527,0,0.5648593,-0.3155507,0,0,0,0,0.5648593,-0.3155507,0,0,-40.0499992370605,599997.233333333
2024-05-20 14:29:52.403,"SIF00000751",24.57169,59.71527,0,0.5643535,-0.3150422,0,0,0,0,0.5643535,-0.3150422,0,0,-40.0099983215332,599999.043333333
2024-05-20 14:29:54.126,"SIF00000751",24.57169,59.71527,0,0.5638897,-0.3142739,0,0,0,0,0.5638897,-0.3142739,0,0,-39.9799995422363,599993.513333333
2024-05-20 14:29:55.875,"SIF00000751",24.57169,59.71527,0,0.5634008,-0.3147181,0,0,0,0,0.5634008,-0.3147181,0,0,-39.9500007629395,599996.426666667
2024-05-20 14:29:57.594,"SIF00000751",24.57169,59.71527,0,0.5629342,-0.3146762,0,0,0,0,0.5629342,-0.3146762,0,0,-40.5299987792969,599997.82
2024-05-20 14:29:59.351,"SIF00000751",24.57169,59.71527,0,0.6767129,-0.3132233,0,0,0,0,0.6767129,-0.3132233,0,0,-49.3600006103516,600007.456666667
2024-05-20 14:30:01.087,"SIF00000751",24.57169,59.71527,0,0.7082904,-0.3133714,0,0,0,0,0.7082904,-0.3133714,0,0,-50.4300003051758,635847.566666667
2024-05-20 14:30:02.824,"SIF00000751",24.57169,59.71527,0,0.7100366,-0.3140587,0,0,0,0,0.7100366,-0.3140587,0,0,-50.3600006103516,659518.716666667
2024-05-20 14:30:04.543,"SIF00000751",24.57169,59.71527,0,0.7091314,-0.3138911,0,0,0,0,0.7091314,-0.3138911,0,0,-50.2999992370605,706975.26
2024-05-20 14:30:06.288,"SIF00000751",24.57169,59.71527,0,0.7084189,-0.3142431,0,0,0,0,0.7084189,-0.3142431,0,0,-50.2599983215332,754465.923333333
2024-05-20 14:30:08.022,"SIF00000751",24.57169,59.71527,0,0.7078322,-0.3147991,0,0,0,0,0.7078322,-0.3147991,0,0,-50.2099990844727,794925.153333333
2024-05-20 14:30:09.747,"SIF00000751",24.57169,59.71527,0,0.7072594,-0.3146958,0,0,0,0,0.7072594,-0.3146958,0,0,-50.1800003051758,799254.146666667
2024-05-20 14:30:11.486,"SIF00000751",24.57169,59.71527,0,0.7067593,-0.3152434,0,0,0,0,0.7067593,-0.3152434,0,0,-50.1399993896484,800021.583333333
2024-05-20 14:30:13.22,"SIF00000751",24.57169,59.71527,0,0.7063066,-0.3149388,0,0,0,0,0.7063066,-0.3149388,0,0,-50.1100006103516,800005.61
2024-05-20 14:30:14.956,"SIF00000751",24.57169,59.71527,0,0.7058038,-0.3142655,0,0,0,0,0.7058038,-0.3142655,0,0,-50.0800018310547,800002.703333333
2024-05-20 14:30:16.698,"SIF00000751",24.57169,59.71527,0,0.7053735,-0.3145337,0,0,0,0,0.7053735,-0.3145337,0,0,-50.0400009155273,799997.67
2024-05-20 14:30:18.449,"SIF00000751",24.57169,59.71527,0,0.7049404,-0.3145197,0,0,0,0,0.7049404,-0.3145197,0,0,-50.0099983215332,799999.596666667
2024-05-20 14:30:20.19,"SIF00000751",24.57169,59.71527,0,0.7372051,-0.3147628,0,0,0,0,0.7372051,-0.3147628,0,0,-50.439998626709,799997.906666667
2024-05-20 14:30:21.925,"SIF00000751",24.57169,59.71527,0,0.7372051,-0.3147628,0,0,0,0,0.7372051,-0.3147628,0,0,-58.5800018310547,799997.323333333
2024-05-20 14:30:23.66,"SIF00000751",24.57169,59.71527,0,0.8394951,-0.3146203,0,0,0,0,0.8394951,-0.3146203,0,0,-60.3699989318848,832484.973333333
2024-05-20 14:30:25.411,"SIF00000751",24.57169,59.71527,0,0.8504028,-0.3148941,0,0,0,0,0.8504028,-0.3148941,0,0,-60.2900009155273,879656.86
2024-05-20 14:30:27.137,"SIF00000751",24.57169,59.71527,0,0.8492768,-0.3140699,0,0,0,0,0.8492768,-0.3140699,0,0,-60.2400016784668,925758.643333333
2024-05-20 14:30:28.874,"SIF00000751",24.57169,59.71527,0,0.8485168,-0.3149193,0,0,0,0,0.8485168,-0.3149193,0,0,-60.189998626709,947915.296666667
2024-05-20 14:30:30.607,"SIF00000751",24.57169,59.71527,0,0.8478547,-0.3148941,0,0,0,0,0.8478547,-0.3148941,0,0,-60.1399993896484,986961.26
2024-05-20 14:30:32.352,"SIF00000751",24.57169,59.71527,0,0.84724,-0.3148131,0,0,0,0,0.84724,-0.3148131,0,0,-60.1100006103516,999073.053333333
2024-05-20 14:30:34.093,"SIF00000751",24.57169,59.71527,0,0.8466477,-0.3150366,0,0,0,0,0.8466477,-0.3150366,0,0,-60.0699996948242,999996.423333333
2024-05-20 14:30:35.828,"SIF00000751",24.57169,59.71527,0,0.8462202,-0.3156765,0,0,0,0,0.8462202,-0.3156765,0,0,-60.0299987792969,999826.58
2024-05-20 14:30:37.565,"SIF00000751",24.57169,59.71527,0,0.8456949,-0.3147712,0,0,0,0,0.8456949,-0.3147712,0,0,-60.0099983215332,1000242.1
2024-05-20 14:30:39.3,"SIF00000751",24.57169,59.71527,0,0.8883085,-0.3152769,0,0,0,0,0.8883085,-0.3152769,0,0,-69.9499969482422,999960.823333333
2024-05-20 14:30:41.029,"SIF00000751",24.57169,59.71527,0,0.9987764,-0.3149947,0,0,0,0,0.9987764,-0.3149947,0,0,-70.8600006103516,999957.313333333
2024-05-20 14:30:42.763,"SIF00000751",24.57169,59.71527,0,0.9972258,-0.3149444,0,0,0,0,0.9972258,-0.3149444,0,0,-70.7699966430664,999972.86
2024-05-20 14:30:44.513,"SIF00000751",24.57169,59.71527,0,0.9961557,-0.31457,0,0,0,0,0.9961557,-0.31457,0,0,-70.7099990844727,1000071.86666667
2024-05-20 14:30:46.239,"SIF00000751",24.57169,59.71527,0,0.9952951,-0.3144359,0,0,0,0,0.9952951,-0.3144359,0,0,-70.6500015258789,999978.996666667
2024-05-20 14:30:47.98,"SIF00000751",24.57169,59.71527,0,0.9945017,-0.3144946,0,0,0,0,0.9945017,-0.3144946,0,0,-70.5999984741211,999948.153333333
